,OrderID,OrderDate,RequiredDate,ItemCount,OrderTotal,WeightedDiscount,CustomerId,CustomerCompany,CustomerCity,CustomerRegion,CustomerCountry,ShipCity,ShipRegion,ShipCountry,EmployeeId,EmployeeHireDate,EmployeeCity,EmployeeRegion,EmployeeCountry,EmployeeSuper,Discount,OrderTotalLog,ItemCountLog,OrderTotalSqrt,ItemCountSqrt,OrderTotalCbrt,ItemCountCbrt,OrderTotal4rt,ItemCount4rt
204,10457,2013-02-25,2013-03-25,36,1584.0,0.0,KOENE,Königlich Essen,Brandenburg,Western Europe,Germany,Brandenburg,Western Europe,Germany,2,2024-08-14,Tacoma,North America,USA,,0.0,7.367708572374371,3.58351893845611,39.7994974842648,6.0,11.656953366502911,3.3019272488946263,6.308684291059809,2.449489742783178
205,10458,2013-02-26,2013-03-26,145,3891.0,0.0,SUPRD,Suprêmes délices,Charleroi,Western Europe,Belgium,Charleroi,Western Europe,Belgium,7,2026-01-02,London,British Isles,UK,5.0,0.0,8.266421472984554,4.976733742420574,62.37788069500277,12.041594578792296,15.728491679487957,5.253587872492901,7.897966870973996,3.4701000819561814
206,10459,2013-02-27,2013-03-27,76,1659.1999999999998,0.02368421052631579,VICTE,Victuailles en stock,Lyon,Western Europe,France,Lyon,Western Europe,France,4,2025-05-03,Redmond,North America,USA,2.0,0.05,7.414090837475263,4.330733340286331,40.73327877792309,8.717797887081348,11.838579084413684,4.235823584254893,6.382262825826205,2.9525917237371893
207,10460,2013-02-28,2013-03-28,25,176.1,0.25,FOLKO,Folk och fä HB,Bräcke,Northern Europe,Sweden,Bräcke,Northern Europe,Sweden,8,2026-03-05,Seattle,North America,USA,2.0,0.25,5.17105201550216,3.2188758248682006,13.270267518026907,5.0,5.60513983888988,2.924017738212866,3.642837838557586,2.23606797749979
208,10461,2013-02-28,2013-03-28,128,1538.7,0.25,LILAS,LILA-Supermercado,Barquisimeto,South America,Venezuela,Barquisimeto,South America,Venezuela,1,2024-05-01,Seattle,North America,USA,2.0,0.25,7.338693183063333,4.852030263919617,39.22626670994833,11.313708498984761,11.544753149927214,5.039684199579492,6.2630876339029715,3.363585661014858
209,10462,2013-03-03,2013-03-31,22,156.00000000000003,0.0,CONSH,Consolidated Holdings,London,British Isles,UK,London,British Isles,UK,2,2024-08-14,Tacoma,North America,USA,,0.0,5.049856007249537,3.091042453358316,12.489995996796798,4.69041575982343,5.383212612087284,2.802039330655387,3.5341188430493955,2.1657367706679937
210,10463,2013-03-04,2013-04-01,71,713.3,0.0,SUPRD,Suprêmes délices,Charleroi,Western Europe,Belgium,Charleroi,Western Europe,Belgium,5,2025-10-17,London,British Isles,UK,2.0,0.0,6.5699020892839926,4.2626798770413155,26.70767679900294,8.426149773176359,8.934921501752866,4.140817749422853,5.167947058455895,2.9027831081870996
211,10464,2013-03-04,2013-04-01,69,1609.28,0.13333333333333333,FURIB,Furia Bacalhau e Frutos do Mar,Lisboa,Southern Europe,Portugal,Lisboa,Southern Europe,Portugal,4,2025-05-03,Redmond,North America,USA,2.0,0.15,7.3835421529836,4.23410650459726,40.11583228601894,8.306623862918075,11.71863977970407,4.101565929702347,6.3337060467011685,2.882121417102006
212,10465,2013-03-05,2013-04-02,118,2518.0,0.04067796610169491,VAFFE,Vaffeljernet,Århus,Northern Europe,Denmark,Århus,Northern Europe,Denmark,1,2024-05-01,Seattle,North America,USA,2.0,0.05,7.831220214604293,4.770684624465665,50.17967716117751,10.862780491200215,13.604583230354137,4.904868131524016,7.083761512161283,3.295873251689181
213,10466,2013-03-06,2013-04-03,15,216.0,0.0,COMMI,Comércio Mineiro,Sao Paulo,South America,Brazil,Sao Paulo,South America,Brazil,4,2025-05-03,Redmond,North America,USA,2.0,0.0,5.375278407684165,2.70805020110221,14.696938456699069,3.872983346207417,5.999999999999999,2.46621207433047,3.833658625477635,1.9679896712654303
214,10467,2013-03-06,2013-04-03,40,235.2,0.0,MAGAA,Magazzini Alimentari Riuniti,Bergamo,Southern Europe,Italy,Bergamo,Southern Europe,Italy,8,2026-03-05,Seattle,North America,USA,2.0,0.0,5.460436216024472,3.6888794541139363,15.336231610144651,6.324555320336759,6.172755936317169,3.4199518933533937,3.9161501005636454,2.514866859365871
215,10468,2013-03-07,2013-04-04,23,717.6,0.0,KOENE,Königlich Essen,Brandenburg,Western Europe,Germany,Brandenburg,Western Europe,Germany,3,2024-04-01,Kirkland,North America,USA,2.0,0.0,6.575912310744586,3.1354942159291497,26.788057040405153,4.795831523312719,8.9528397301661,2.8438669798515654,5.1757180217246335,2.189938703094842
216,10469,2013-03-10,2013-04-07,77,956.675,0.15000000000000002,WHITC,White Clover Markets,Seattle,North America,USA,Seattle,North America,USA,1,2024-05-01,Seattle,North America,USA,2.0,0.15,6.863463730849012,4.343805421853684,30.930163271473365,8.774964387392123,9.853446018712152,4.254320865115005,5.5614893033677015,2.962256637665299
217,10470,2013-03-11,2013-04-08,53,1820.8,0.0,BONAP,Bon app,Marseille,Western Europe,France,Marseille,Western Europe,France,4,2025-05-03,Redmond,North America,USA,2.0,0.0,7.507031243932012,3.970291913552122,42.670833129902675,7.280109889280518,12.211080142600101,3.756285754221072,6.53229156804124,2.6981678764080854
218,10471,2013-03-11,2013-04-08,50,1328.0,0.0,BSBEV,B's Beverages,London,British Isles,UK,London,British Isles,UK,2,2024-08-14,Tacoma,North America,USA,,0.0,7.191429330036379,3.912023005428146,36.4417343165772,7.0710678118654755,10.991729320190025,3.6840314986403864,6.036698958584666,2.6591479484724942
219,10472,2013-03-12,2013-04-09,98,1036.8,0.04081632653061224,SEVES,Seven Seas Imports,London,British Isles,UK,London,British Isles,UK,8,2026-03-05,Seattle,North America,USA,2.0,0.05,6.94389432559801,4.584967478670572,32.19937887599697,9.899494936611665,10.121191983620989,4.610436292058446,5.674449654019055,3.1463462836457885
220,10473,2013-03-13,2013-03-27,24,230.39999999999998,0.0,ISLAT,Island Trading,Cowes,British Isles,UK,Cowes,British Isles,UK,1,2024-05-01,Seattle,North America,USA,2.0,0.0,5.439816928821736,3.1780538303479458,15.17893276880822,4.898979485566356,6.130475459148424,2.8844991406148166,3.896014985701187,2.213363839400643
221,10474,2013-03-13,2013-04-10,61,1249.1,0.0,PERIC,Pericles Comidas clásicas,México D.F.,Central America,Mexico,México D.F.,Central America,Mexico,5,2025-10-17,London,British Isles,UK,2.0,0.0,7.1301785709718635,4.110873864173311,35.34260884541491,7.810249675906654,10.769587507805879,3.9364971831021727,5.944964999511344,2.794682392671241
222,10475,2013-03-14,2013-04-11,137,1505.18,0.15,SUPRD,Suprêmes délices,Charleroi,Western Europe,Belgium,Charleroi,Western Europe,Belgium,9,2026-11-15,London,British Isles,UK,5.0,0.15,7.316667771360211,4.919980925828125,38.796649339859236,11.704699910719626,11.460304219289503,5.155136735475772,6.228695637118516,3.421213222048521
223,10476,2013-03-17,2013-04-14,14,180.48,0.0071428571428571435,HILAA,HILARION-Abastos,San Cristóbal,South America,Venezuela,San Cristóbal,South America,Venezuela,8,2026-03-05,Seattle,North America,USA,2.0,0.05,5.195619968309694,2.6390573296152584,13.434284498997332,3.7416573867739413,5.651230577496499,2.4101422641752297,3.6652809577162473,1.9343364202676694
224,10477,2013-03-17,2013-04-14,56,558.0,0.18303571428571427,PRINI,Princesa Isabel Vinhos,Lisboa,Southern Europe,Portugal,Lisboa,Southern Europe,Portugal,5,2025-10-17,London,British Isles,UK,2.0,0.2,6.324358962381311,4.02535169073515,23.62202362203543,7.483314773547883,8.232746310689071,3.825862365544778,4.860249337434802,2.7355647997347607
225,10478,2013-03-18,2013-04-01,20,471.2,0.05,VICTE,Victuailles en stock,Lyon,Western Europe,France,Lyon,Western Europe,France,2,2024-08-14,Tacoma,North America,USA,,0.05,6.155282632337377,2.995732273553991,21.707141681944215,4.47213595499958,7.781591478162058,2.7144176165949063,4.659092366753874,2.114742526881128
226,10479,2013-03-19,2013-04-16,148,10495.6,0.0,RATTC,Rattlesnake Canyon Grocery,Albuquerque,North America,USA,Albuquerque,North America,USA,3,2024-04-01,Kirkland,North America,USA,2.0,0.0,9.258711400701577,4.997212273764115,102.44803560830242,12.165525060596439,21.89453656031108,5.289572472694207,10.121661701929304,3.4879112747597865
227,10480,2013-03-20,2013-04-17,42,756.0,0.0,FOLIG,Folies gourmandes,Lille,Western Europe,France,Lille,Western Europe,France,6,2025-10-17,London,British Isles,UK,5.0,0.0,6.628041376179533,3.7376696182833684,27.49545416973504,6.48074069840786,9.109766915626986,3.4760266448864496,5.243610795028083,2.5457298950218306
228,10481,2013-03-20,2013-04-17,64,1472.0,0.0,RICAR,Ricardo Adocicados,Rio de Janeiro,South America,Brazil,Rio de Janeiro,South America,Brazil,8,2026-03-05,Seattle,North America,USA,2.0,0.0,7.294377299288821,4.1588830833596715,38.36665218650175,8.0,11.37546791940626,3.9999999999999996,6.194082029364945,2.8284271247461903
229,10482,2013-03-21,2013-04-18,10,147.0,0.0,LAZYK,Lazy K Kountry Store,Walla Walla,North America,USA,Walla Walla,North America,USA,1,2024-05-01,Seattle,North America,USA,2.0,0.0,4.990432586778736,2.302585092994046,12.12435565298214,3.1622776601683795,5.277632087904076,2.154434690031884,3.482004545227094,1.7782794100389228
230,10483,2013-03-24,2013-04-21,65,668.8,0.05,WHITC,White Clover Markets,Seattle,North America,USA,Seattle,North America,USA,7,2026-01-02,London,British Isles,UK,5.0,0.05,6.505485061770492,4.174387269895637,25.86116780039138,8.06225774829855,8.745112917214886,4.020725758589058,5.085387674542756,2.8394115144336776
231,10484,2013-03-24,2013-04-21,27,386.2,0.0,BSBEV,B's Beverages,London,British Isles,UK,London,British Isles,UK,3,2024-04-01,Kirkland,North America,USA,2.0,0.0,5.956355369994414,3.295836866004329,19.651971911235776,5.196152422706632,7.282336729248495,3.0,4.433054467433913,2.2795070569547775
232,10485,2013-03-25,2013-04-08,130,1584.0,0.1,LINOD,LINO-Delicateses,I. de Margarita,South America,Venezuela,I. de Margarita,South America,Venezuela,4,2025-05-03,Redmond,North America,USA,2.0,0.1,7.367708572374371,4.867534450455582,39.7994974842648,11.40175425099138,11.656953366502911,5.065797019100886,6.308684291059809,3.3766483753851806
233,10486,2013-03-26,2013-04-23,46,1272.0,0.0,HILAA,HILARION-Abastos,San Cristóbal,South America,Venezuela,San Cristóbal,South America,Venezuela,1,2024-05-01,Seattle,North America,USA,2.0,0.0,7.148345743900068,3.828641396489095,35.66510900025401,6.782329983125268,10.83500302995436,3.583047871015946,5.972027210274081,2.604290687140218
234,10488,2013-03-27,2013-04-24,50,1512.0,0.08,FRANK,Frankenversand,München,Western Europe,Germany,München,Western Europe,Germany,8,2026-03-05,Seattle,North America,USA,2.0,0.1,7.321188556739478,3.912023005428146,38.88444419044716,7.0710678118654755,11.477587096634332,3.6840314986403864,6.23573926575247,2.6591479484724942
235,10489,2013-03-28,2013-04-25,33,439.20000000000005,0.11363636363636363,PICCO,Piccolo und mehr,Salzburg,Western Europe,Austria,Salzburg,Western Europe,Austria,6,2025-10-17,London,British Isles,UK,5.0,0.1,6.084954890195321,3.4965075614664802,20.957099035887577,5.744562646538029,7.601292485630224,3.207534329995826,4.577892422926469,2.39678172692843
236,10490,2013-03-31,2013-04-28,126,3163.2,0.0,HILAA,HILARION-Abastos,San Cristóbal,South America,Venezuela,San Cristóbal,South America,Venezuela,7,2026-01-02,London,British Isles,UK,5.0,0.0,8.059339452416353,4.836281906951478,56.24233281079297,11.224972160321824,14.679419578256182,5.0132979349645845,7.499488836633666,3.350368958834508
237,10491,2013-03-31,2013-04-28,22,259.505,0.15,FURIB,Furia Bacalhau e Frutos do Mar,Lisboa,Southern Europe,Portugal,Lisboa,Southern Europe,Portugal,8,2026-03-05,Seattle,North America,USA,2.0,0.15,5.558775970243057,3.091042453358316,16.109158885553274,4.69041575982343,6.3784512902486235,2.802039330655387,4.013621666967786,2.1657367706679937
238,10492,2013-04-01,2013-04-29,80,851.1999999999999,0.05,BOTTM,Bottom-Dollar Markets,Tsawassen,North America,Canada,Tsawassen,North America,Canada,3,2024-04-01,Kirkland,North America,USA,2.0,0.05,6.74664711858738,4.382026634673881,29.17533204609675,8.94427190999916,9.477138008627072,4.308869380063767,5.401419447339444,2.990697562442441
239,10493,2013-04-02,2013-04-30,35,608.4000000000001,0.1,LAMAI,La maison d'Asie,Toulouse,Western Europe,France,Toulouse,Western Europe,France,4,2025-05-03,Redmond,North America,USA,2.0,0.1,6.410832560385138,3.5553480614894135,24.665765749313362,5.916079783099616,8.473504578604057,3.2710663101885897,4.966464109335067,2.4322992790977875
240,10494,2013-04-02,2013-04-30,30,912.0,0.0,COMMI,Comércio Mineiro,Sao Paulo,South America,Brazil,Sao Paulo,South America,Brazil,4,2025-05-03,Redmond,North America,USA,2.0,0.0,6.815639990074331,3.4011973816621555,30.199337741083,5.477225575051661,9.697615171679757,3.1072325059538586,5.495392410108945,2.340347319320716
241,10495,2013-04-03,2013-05-01,35,278.0,0.0,LAUGB,Laughing Bacchus Wine Cellars,Vancouver,North America,Canada,Vancouver,North America,Canada,3,2024-04-01,Kirkland,North America,USA,2.0,0.0,5.627621113690637,3.5553480614894135,16.673332000533065,5.916079783099616,6.52651887934375,3.2710663101885897,4.083299156384831,2.4322992790977875
242,10496,2013-04-04,2013-05-02,20,190.0,0.05,TRADH,Tradição Hipermercados,Sao Paulo,South America,Brazil,Sao Paulo,South America,Brazil,7,2026-01-02,London,British Isles,UK,5.0,0.05,5.247024072160486,2.995732273553991,13.784048752090222,4.47213595499958,5.748897078944831,2.7144176165949063,3.7126875376323043,2.114742526881128
243,10497,2013-04-04,2013-05-02,64,1380.6,0.0,LEHMS,Lehmanns Marktstand,Frankfurt a.M.,Western Europe,Germany,Frankfurt a.M.,Western Europe,Germany,7,2026-01-02,London,British Isles,UK,5.0,0.0,7.2302734662693755,4.1588830833596715,37.15642609293849,8.0,11.134976112263718,3.9999999999999996,6.095607114384792,2.8284271247461903
244,10498,2013-04-07,2013-05-05,49,575.0,0.0,HILAA,HILARION-Abastos,San Cristóbal,South America,Venezuela,San Cristóbal,South America,Venezuela,8,2026-03-05,Seattle,North America,USA,2.0,0.0,6.354370040797351,3.8918202981106265,23.979157616563597,7.0,8.315517494203828,3.6593057100229713,4.896851806677796,2.6457513110645907
245,10499,2013-04-08,2013-05-06,45,1412.0,0.0,LILAS,LILA-Supermercado,Barquisimeto,South America,Venezuela,Barquisimeto,South America,Venezuela,4,2025-05-03,Redmond,North America,USA,2.0,0.0,7.252762418053187,3.8066624897703196,37.57658845611187,6.708203932499369,11.218761072865082,3.5568933044900626,6.129974588537205,2.5900200641113513
246,10500,2013-04-09,2013-05-07,20,523.26,0.05,LAMAI,La maison d'Asie,Toulouse,Western Europe,France,Toulouse,Western Europe,France,6,2025-10-17,London,British Isles,UK,5.0,0.05,6.260078472466949,2.995732273553991,22.874877048849903,4.47213595499958,8.058221093493469,2.7144176165949063,4.7827687638908385,2.114742526881128
247,10501,2013-04-09,2013-05-07,20,149.0,0.0,BLAUS,Blauer See Delikatessen,Mannheim,Western Europe,Germany,Mannheim,Western Europe,Germany,9,2026-11-15,London,British Isles,UK,5.0,0.0,5.003946305945459,2.995732273553991,12.206555615733702,4.47213595499958,5.301459192380904,2.7144176165949063,3.4937881469450467,2.114742526881128
248,10502,2013-04-10,2013-05-08,57,816.3,0.0,PERIC,Pericles Comidas clásicas,México D.F.,Central America,Mexico,México D.F.,Central America,Mexico,2,2024-08-14,Tacoma,North America,USA,,0.0,6.70478193445731,4.04305126783455,28.5709642819419,7.54983443527075,9.34580249500855,3.8485011312768047,5.345181407767364,2.7476962050544724
249,10503,2013-04-11,2013-05-09,90,2048.5,0.0,HUNGO,Hungry Owl All-Night Grocers,Cork,British Isles,Ireland,Cork,British Isles,Ireland,6,2025-10-17,London,British Isles,UK,5.0,0.0,7.6248630969869255,4.499809670330265,45.260357930533424,9.486832980505138,12.700241795880007,4.481404746557164,6.727581878396831,3.080070288241023
250,10504,2013-04-11,2013-05-09,59,1388.5,0.0,WHITC,White Clover Markets,Seattle,North America,USA,Seattle,North America,USA,4,2025-05-03,Redmond,North America,USA,2.0,0.0,7.235979306746854,4.07753744390572,37.26258176777342,7.681145747868608,11.156174397351384,3.8929964158732604,6.104308459422199,2.771488002476036
251,10505,2013-04-14,2013-05-12,3,147.89999999999998,0.0,MEREP,Mère Paillarde,Montréal,North America,Canada,Montréal,North America,Canada,3,2024-04-01,Kirkland,North America,USA,2.0,0.0,4.996536369716754,1.0986122886681098,12.16141439142668,1.7320508075688772,5.288380859120953,1.4422495703074083,3.4873219512150984,1.3160740129524924
252,10506,2013-04-15,2013-05-13,32,415.8,0.1,KOENE,Königlich Essen,Brandenburg,Western Europe,Germany,Brandenburg,Western Europe,Germany,9,2026-11-15,London,British Isles,UK,5.0,0.1,6.030204375423913,3.4657359027997265,20.391174561559716,5.656854249492381,7.463825804187229,3.1748021039363987,4.515658818108352,2.378414230005442
253,10508,2013-04-16,2013-05-14,20,240.0,0.0,OTTIK,Ottilies Käseladen,Köln,Western Europe,Germany,Köln,Western Europe,Germany,1,2024-05-01,Seattle,North America,USA,2.0,0.0,5.480638923341991,2.995732273553991,15.491933384829668,4.47213595499958,6.214465011907717,2.7144176165949063,3.9359793425308607,2.114742526881128
254,10509,2013-04-17,2013-05-15,3,136.8,0.0,BLAUS,Blauer See Delikatessen,Mannheim,Western Europe,Germany,Mannheim,Western Europe,Germany,4,2025-05-03,Redmond,North America,USA,2.0,0.0,4.918520005188451,1.0986122886681098,11.696153213770756,1.7320508075688772,5.1526269314103965,1.4422495703074083,3.4199639199516065,1.3160740129524924
255,10510,2013-04-18,2013-05-16,72,4707.540000000001,0.05,SAVEA,Save-a-lot Markets,Boise,North America,USA,Boise,North America,USA,6,2025-10-17,London,British Isles,UK,5.0,0.05,8.456920757574336,4.276666119016055,68.61151506853642,8.48528137423857,16.759639509754916,4.160167646103808,8.283206810682469,2.9129506302439405
256,10511,2013-04-18,2013-05-16,110,2550.0,0.15,BONAP,Bon app,Marseille,Western Europe,France,Marseille,Western Europe,France,4,2025-05-03,Redmond,North America,USA,2.0,0.15,7.843848638152472,4.700480365792417,50.49752469181039,10.488088481701515,13.66197208047234,4.791419857062784,7.106161037565247,3.238531840464366
257,10512,2013-04-21,2013-05-19,37,525.3,0.14999999999999997,FAMIA,Familia Arquibaldo,Sao Paulo,South America,Brazil,Sao Paulo,South America,Brazil,7,2026-01-02,London,British Isles,UK,5.0,0.15,6.263969527959916,3.6109179126442243,22.919424076533858,6.082762530298219,8.06867953624063,3.332221851645953,4.787423532186583,2.4663257145596607
258,10513,2013-04-22,2013-06-03,105,1942.0,0.2,WANDK,Die Wandernde Kuh,Stuttgart,Western Europe,Germany,Stuttgart,Western Europe,Germany,7,2026-01-02,London,British Isles,UK,5.0,0.2,7.571473648851271,4.653960350157523,44.06812907306141,10.246950765959598,12.476221461838811,4.7176939803165325,6.638383016447711,3.2010858729436795
259,10514,2013-04-22,2013-05-20,233,8623.45,0.0,ERNSH,Ernst Handel,Graz,Western Europe,Austria,Graz,Western Europe,Austria,3,2024-04-01,Kirkland,North America,USA,2.0,0.0,9.062240515604831,5.4510384535657,92.8625328106013,15.264337522473747,20.506601086567684,6.153449493663682,9.636520783488265,3.906960138326695
260,10515,2013-04-23,2013-05-07,286,9921.3,0.060839160839160834,QUICK,QUICK-Stop,Cunewalde,Western Europe,Germany,Cunewalde,Western Europe,Germany,2,2024-08-14,Tacoma,North America,USA,,0.05,9.202439240079926,5.655991810819852,99.60572272716061,16.911534525287763,21.48767997971727,6.588532274527864,9.980266666134758,4.112363617834367
261,10516,2013-04-24,2013-05-22,125,2381.05,0.084,HUNGO,Hungry Owl All-Night Grocers,Cork,British Isles,Ireland,Cork,British Isles,Ireland,2,2024-08-14,Tacoma,North America,USA,,0.1,7.775296845846383,4.8283137373023015,48.79600393474859,11.180339887498949,13.353327640976332,5.0,6.985413655235357,3.34370152488211
262,10517,2013-04-24,2013-05-22,16,352.0,0.0,NORTS,North/South,London,British Isles,UK,London,British Isles,UK,3,2024-04-01,Kirkland,North America,USA,2.0,0.0,5.863631175598097,2.772588722239781,18.76166303929372,4.0,7.060696670652125,2.5198420997897464,4.3314735413359875,2.0
263,10518,2013-04-25,2013-05-09,29,4150.05,0.0,TORTU,Tortuga Restaurante,México D.F.,Central America,Mexico,México D.F.,Central America,Mexico,4,2025-05-03,Redmond,North America,USA,2.0,0.0,8.330875661344937,3.367295829986474,64.42088170771959,5.385164807134504,16.070070290851568,3.072316825685847,8.026262000939141,2.320595787106084
264,10519,2013-04-28,2013-05-26,66,2314.2,0.0196969696969697,CHOPS,Chop-suey Chinese,Bern,Western Europe,Switzerland,Bern,Western Europe,Switzerland,6,2025-10-17,London,British Isles,UK,5.0,0.05,7.746819334442237,4.189654742026425,48.10613266518106,8.12403840463596,13.227170846813383,4.04124002062219,6.935858466345825,2.8502698827717983
265,10520,2013-04-29,2013-05-27,13,200.0,0.0,SANTG,Santé Gourmet,Stavern,Scandinavia,Norway,Stavern,Scandinavia,Norway,7,2026-01-02,London,British Isles,UK,5.0,0.0,5.298317366548036,2.5649493574615367,14.142135623730951,3.605551275463989,5.848035476425731,2.3513346877207573,3.7606030930863934,1.8988289221159418
266,10521,2013-04-29,2013-05-27,19,225.5,0.0,CACTU,Cactus Comidas para llevar,Buenos Aires,South America,Argentina,Buenos Aires,South America,Argentina,8,2026-03-05,Seattle,North America,USA,2.0,0.0,5.418320158942733,2.9444389791664403,15.016657417681207,4.358898943540674,6.086703997213901,2.668401648721945,3.8751332128949074,2.087797629929844
267,10522,2013-04-30,2013-05-28,109,2318.24,0.1559633027522936,LEHMS,Lehmanns Marktstand,Frankfurt a.M.,Western Europe,Germany,Frankfurt a.M.,Western Europe,Germany,4,2025-05-03,Redmond,North America,USA,2.0,0.15,7.748563556072412,4.6913478822291435,48.14810484328537,10.44030650891055,13.234863455364735,4.776856181035017,6.93888354443893,3.23114631499574
268,10523,2013-05-01,2013-05-29,64,2444.31,0.1,SEVES,Seven Seas Imports,London,British Isles,UK,London,British Isles,UK,7,2026-01-02,London,British Isles,UK,5.0,0.1,7.801518153491678,4.1588830833596715,49.439963592219605,8.0,13.470553099544881,3.9999999999999996,7.031355743540473,2.8284271247461903
269,10524,2013-05-01,2013-05-29,87,3192.65,0.0,BERGS,Berglunds snabbköp,Luleå,Northern Europe,Sweden,Luleå,Northern Europe,Sweden,1,2024-05-01,Seattle,North America,USA,2.0,0.0,8.068606571924306,4.465908118654584,56.50353971212777,9.327379053088816,14.724834999011032,4.431047621693634,7.516883643646998,3.0540758099773515
270,10525,2013-05-02,2013-05-30,45,818.4,0.03333333333333333,BONAP,Bon app,Marseille,Western Europe,France,Marseille,Western Europe,France,1,2024-05-01,Seattle,North America,USA,2.0,0.05,6.707351214637416,3.8066624897703196,28.607691273501956,6.708203932499369,9.353809918444044,3.5568933044900626,5.348615827810216,2.5900200641113513
271,10526,2013-05-05,2013-06-02,48,1151.4,0.11875000000000001,WARTH,Wartian Herkku,Oulu,Scandinavia,Finland,Oulu,Scandinavia,Finland,4,2025-05-03,Redmond,North America,USA,2.0,0.1,7.048733872241709,3.871201010907891,33.9322855109997,6.928203230275509,10.481145301477438,3.634241185664279,5.825142531389227,2.6321480259049848
272,10527,2013-05-05,2013-06-02,80,1503.0,0.1,QUICK,QUICK-Stop,Cunewalde,Western Europe,Germany,Cunewalde,Western Europe,Germany,7,2026-01-02,London,British Isles,UK,5.0,0.1,7.315218389752975,4.382026634673881,38.768543949960254,8.94427190999916,11.454768771843534,4.308869380063767,6.2264391067415295,2.990697562442441
273,10528,2013-05-06,2013-05-20,20,392.2,0.08,GREAL,Great Lakes Food Market,Eugene,North America,USA,Eugene,North America,USA,6,2025-10-17,London,British Isles,UK,5.0,0.1,5.971771913762246,2.995732273553991,19.804039991880444,4.47213595499958,7.319855870234873,2.7144176165949063,4.450173029431602,2.114742526881128
274,10529,2013-05-07,2013-06-04,44,946.0,0.0,MAISD,Maison Dewey,Bruxelles,Western Europe,Belgium,Bruxelles,Western Europe,Belgium,5,2025-10-17,London,British Isles,UK,2.0,0.0,6.852242569051878,3.784189633918261,30.757112998459398,6.6332495807108,9.816659156145397,3.530348335326063,5.545909573592,2.5755095769013945
275,10530,2013-05-08,2013-06-05,135,4180.0,0.0,PICCO,Piccolo und mehr,Salzburg,Western Europe,Austria,Salzburg,Western Europe,Austria,3,2024-04-01,Kirkland,North America,USA,2.0,0.0,8.338066525518801,4.90527477843843,64.65291950097846,11.61895003862225,16.108635723093283,5.12992784003009,8.040703918251092,3.408658099402498
276,10532,2013-05-09,2013-06-06,39,796.35,0.0,EASTC,Eastern Connection,London,British Isles,UK,London,British Isles,UK,7,2026-01-02,London,British Isles,UK,5.0,0.0,6.68003878769779,3.6635616461296463,28.21967398819483,6.244997998398398,9.2690379752224,3.3912114430141664,5.312219309120702,2.4989993994393833
277,10533,2013-05-12,2013-06-09,98,2222.2,0.03775510204081633,FOLKO,Folk och fä HB,Bräcke,Northern Europe,Sweden,Bräcke,Northern Europe,Sweden,8,2026-03-05,Seattle,North America,USA,2.0,0.05,7.7062529751499085,4.584967478670572,47.14021637625351,9.899494936611665,13.049515305221867,4.610436292058446,6.865873314899825,3.1463462836457885
278,10534,2013-05-12,2013-06-09,30,465.70000000000005,0.13333333333333333,LEHMS,Lehmanns Marktstand,Frankfurt a.M.,Western Europe,Germany,Frankfurt a.M.,Western Europe,Germany,8,2026-03-05,Seattle,North America,USA,2.0,0.15,6.1435416499883315,3.4011973816621555,21.580083410404143,5.477225575051661,7.751196485406114,3.1072325059538586,4.645436837414124,2.340347319320716
279,10536,2013-05-14,2013-06-11,100,1645.0,0.125,LEHMS,Lehmanns Marktstand,Frankfurt a.M.,Western Europe,Germany,Frankfurt a.M.,Western Europe,Germany,3,2024-04-01,Kirkland,North America,USA,2.0,0.1,7.405495663199472,4.605170185988092,40.55859958134649,10.0,11.80470941007163,4.641588833612778,6.368563384417752,3.1622776601683795
280,10537,2013-05-14,2013-05-28,86,1823.8,0.0,RICSU,Richter Supermarkt,Genève,Western Europe,Switzerland,Genève,Western Europe,Switzerland,1,2024-05-01,Seattle,North America,USA,2.0,0.0,7.508677515499565,4.454347296253507,42.705971479407886,9.273618495495704,12.217782899540888,4.414004962442103,6.534980602833331,3.0452616464756694
281,10538,2013-05-15,2013-06-12,8,139.8,0.0,BSBEV,B's Beverages,London,British Isles,UK,London,British Isles,UK,9,2026-11-15,London,British Isles,UK,5.0,0.0,4.94021282979971,2.0794415416798357,11.823705003085962,2.8284271247461903,5.1900203072404585,2.0,3.4385614729252643,1.681792830507429
282,10539,2013-05-16,2013-06-13,44,355.5,0.0,BSBEV,B's Beverages,London,British Isles,UK,London,British Isles,UK,6,2025-10-17,London,British Isles,UK,5.0,0.0,5.873525249243295,3.784189633918261,18.854707634964804,6.6332495807108,7.084021463328244,3.530348335326063,4.34220078243335,2.5755095769013945
283,10540,2013-05-19,2013-06-16,165,10191.7,0.0,QUICK,QUICK-Stop,Cunewalde,Western Europe,Germany,Cunewalde,Western Europe,Germany,3,2024-04-01,Kirkland,North America,USA,2.0,0.0,9.229328942527868,5.10594547390058,100.95394989796091,12.84523257866513,21.68114482682472,5.484806552432618,10.047584281704777,3.5840246342157207
284,10541,2013-05-19,2013-06-16,84,1946.52,0.1,HANAR,Hanari Carnes,Rio de Janeiro,South America,Brazil,Rio de Janeiro,South America,Brazil,2,2024-08-14,Tacoma,North America,USA,,0.1,7.573798441850023,4.430816798843313,44.11938349523937,9.16515138991168,12.485893419673232,4.379519139887889,6.642242354449239,3.027400104035091
